,fips,2020-01-22,2020-01-23,2020-01-24,2020-01-25,2020-01-26,2020-01-27,2020-01-28,2020-01-29,2020-01-30,2020-01-31,2020-02-01,2020-02-02,2020-02-03,2020-02-04,2020-02-05,2020-02-06,2020-02-07,2020-02-08,2020-02-09,2020-02-10,2020-02-11,2020-02-12,2020-02-13,2020-02-14,2020-02-15,2020-02-16,2020-02-17,2020-02-18,2020-02-19,2020-02-20,2020-02-21,2020-02-22,2020-02-23,2020-02-24,2020-02-25,2020-02-26,2020-02-27,2020-02-28,2020-02-29,2020-03-01,2020-03-02,2020-03-03,2020-03-04,2020-03-05,2020-03-06,2020-03-07,2020-03-08,2020-03-09,2020-03-10,2020-03-11,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-24,2020-04-25,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,2020-05-03,2020-05-04,2020-05-05,2020-05-06,2020-05-07,2020-05-08,2020-05-09,2020-05-10,2020-05-11,2020-05-12,2020-05-13,2020-05-14,2020-05-15,2020-05-16,2020-05-17,2020-05-18,2020-05-19,2020-05-20,2020-05-21,2020-05-22,2020-05-23,2020-05-24,2020-05-25,2020-05-26,2020-05-27,2020-05-28
622,17055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,,2.0,,2.0,,2.0,,3.0,,3.0,,4.0,,5.0,,5.0,,5.0,0.0,5.0,0.0,5.0,1.0,7.0,1.0,7.0,1.0,7.0,1.0,7.0,1.0,7.0,1.0,8.0,2.0,7.0,3.0,7.0,3.0,7.0,3.0,7.0,3.0,7.0,5.0,6.0,5.0,6.0,5.0,6.0,5.0,6.0,5.0,6.0,5.0,7.0,5.0,7.0,5.0,7.0
623,17057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,4.0,,5.0,,5.0,,5.0,,5.0,,6.0,,6.0,,6.0,,6.0,,6.0,,8.0,,9.0,,9.0,1.0,9.0,1.0,9.0,1.0,10.0,1.0,10.0,1.0,10.0
624,17059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
625,17061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,3.0,,3.0,,3.0,,4.0,,4.0,,4.0,,4.0,,4.0,,5.0,,5.0,,5.0,,5.0,,5.0,,5.0,,6.0,,6.0,,6.0,,6.0,,6.0
626,17063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,4.0,3.0,6.0,3.0,6.0,4.0,8.0,5.0,10.0,7.0,14.0,7.0,17.0,7.0,17.0,7.0,19.0,7.0,19.0,7.0,19.0,7.0,21.0,7.0,23.0,7.0,23.0,9.0,26.0,11.0,30.0,13.0,33.0,14.0,34.0,16.0,39.0,19.0,39.0,21.0,40.0,22.0,43.0,30.0,43.0,31.0,44.0,36.0,47.0,35.0,49.0,38.0,51.0,38.0,51.0,37.0,58.0
627,17065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0
628,17067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0,4.0,1.0,4.0,2.0,4.0,4.0,4.0,5.0,4.0,6.0,4.0,7.0,4.0,8.0,4.0,8.0,4.0,8.0,4.0,8.0,4.0,9.0,3.0,9.0,4.0,9.0,4.0,9.0,4.0,11.0,4.0,12.0
629,17069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
630,17071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,1.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,5.0,3.0,5.0,3.0,5.0,3.0,5.0,3.0,5.0,3.0,5.0,3.0,5.0
631,17073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,5.0,2.0,6.0,4.0,9.0,7.0,11.0,10.0,12.0,10.0,13.0,10.0,15.0,10.0,18.0,12.0,18.0,12.0,19.0,13.0,20.0,16.0,20.0,16.0,20.0,18.0,21.0,24.0,25.0,25.0,25.0,28.0,25.0,29.0,26.0,33.0,25.0,33.0,25.0,35.0,26.0,36.0,28.0,36.0,28.0,37.0,28.0,36.0,29.0,36.0,30.0,36.0,31.0,36.0,31.0,36.0
632,17075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,,3.0,,3.0,1.0,3.0,2.0,4.0,3.0,4.0,3.0,4.0,4.0,5.0,4.0,5.0,6.0,5.0,7.0,5.0,8.0,5.0,9.0,5.0,9.0,6.0,10.0,8.0,10.0,10.0,15.0,12.0,19.0,18.0,20.0,22.0,25.0,37.0,40.0,44.0,45.0,51.0,47.0,52.0,49.0,58.0,53.0,61.0,56.0,62.0,57.0,62.0,58.0,66.0,62.0,68.0,62.0,69.0,62.0,69.0
633,17077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,3.0,1.0,5.0,3.0,7.0,5.0,9.0,11.0,11.0,15.0,12.0,18.0,13.0,23.0,13.0,26.0,13.0,27.0,15.0,27.0,17.0,31.0,19.0,34.0,22.0,34.0,33.0,35.0,40.0,42.0,65.0,55.0,70.0,69.0,71.0,75.0,79.0,78.0,83.0,79.0,88.0,78.0,89.0,82.0,93.0,84.0,97.0,84.0,97.0,89.0,98.0,94.0,103.0,104.0,115.0,113.0,115.0,127.0,129.0
634,17079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,1.0,6.0,14.0,6.0,30.0,6.0,34.0,7.0,35.0,7.0,35.0,9.0,35.0,9.0,35.0,10.0,35.0,13.0,35.0,11.0,35.0,11.0,35.0,11.0,35.0,11.0,34.0,11.0,34.0,12.0,33.0,12.0,33.0,12.0,33.0,12.0,33.0,12.0,33.0,12.0,33.0,12.0
635,17081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,4.0,,3.0,2.0,4.0,3.0,5.0,3.0,6.0,4.0,7.0,5.0,26.0,6.0,28.0,47.0,30.0,50.0,30.0,53.0,30.0,51.0,30.0,53.0,32.0,52.0,34.0,53.0,33.0,53.0,35.0,54.0,40.0,57.0,37.0,58.0,39.0,59.0,39.0,59.0,39.0,60.0,40.0,60.0,39.0,60.0,40.0,61.0,40.0,61.0,40.0,61.0
636,17083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,5.0,3.0,5.0,3.0,5.0,3.0,7.0,3.0,8.0,4.0,8.0,4.0,8.0,4.0,8.0,4.0,8.0,5.0,8.0,6.0,8.0,7.0,9.0,7.0,9.0,8.0,9.0,8.0,9.0,9.0,9.0,9.0,9.0,10.0,9.0,11.0,9.0,11.0,9.0,11.0,9.0,11.0,9.0,11.0
637,17085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,4.0,0.0,5.0,1.0,5.0,3.0,6.0,4.0,6.0,5.0,6.0,5.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,5.0,6.0,5.0,6.0,5.0,7.0,6.0,7.0,6.0,7.0,7.0,7.0,7.0,7.0,9.0,9.0,9.0,9.0,9.0,10.0,8.0,10.0,8.0,10.0,9.0,12.0,10.0,13.0,11.0,15.0,11.0,16.0,11.0,20.0,12.0
638,17087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,5.0,2.0,5.0,2.0,5.0,2.0,5.0,2.0,5.0,2.0,5.0,2.0,5.0,2.0
639,17089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,2.0,0.0,3.0,0.0,4.0,,5.0,1.0,5.0,3.0,10.0,8.0,16.0,22.0,16.0,59.0,31.0,69.0,44.0,84.0,58.0,96.0,80.0,127.0,93.0,141.0,114.0,182.0,136.0,203.0,173.0,230.0,191.0,257.0,206.0,284.0,254.0,328.0,277.0,361.0,323.0,441.0,422.0,540.0,509.0,600.0,585.0,723.0,689.0,837.0,840.0,963.0,972.0,1143.0,1063.0,1268.0,1230.0,1438.0,1380.0,1623.0,1503.0,2089.0,1655.0,2340.0,1819.0,2444.0,1952.0,2632.0,2050.0,2763.0,2218.0,3109.0,2375.0,3270.0,2491.0,3375.0,2572.0,3511.0
640,17091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,3.0,1.0,5.0,1.0,16.0,11.0,22.0,11.0,31.0,20.0,35.0,23.0,45.0,31.0,54.0,53.0,92.0,64.0,103.0,82.0,122.0,88.0,132.0,94.0,158.0,102.0,170.0,105.0,173.0,105.0,180.0,109.0,188.0,111.0,193.0,116.0,197.0,129.0,209.0,141.0,217.0,141.0,242.0,151.0,265.0,163.0,295.0,184.0,356.0,201.0,382.0,225.0,398.0,249.0,408.0,261.0,412.0,281.0,422.0,287.0,466.0,317.0,474.0,325.0,477.0,331.0,505.0
641,17093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,2.0,0.0,4.0,0.0,4.0,2.0,4.0,4.0,7.0,8.0,10.0,9.0,18.0,18.0,19.0,28.0,21.0,34.0,27.0,52.0,34.0,58.0,45.0,60.0,54.0,60.0,56.0,63.0,60.0,75.0,60.0,78.0,68.0,89.0,82.0,109.0,94.0,114.0,104.0,131.0,124.0,142.0,139.0,152.0,153.0,173.0,161.0,185.0,178.0,195.0,193.0,228.0,203.0,274.0,222.0,296.0,235.0,308.0,255.0,324.0,268.0,342.0,285.0,388.0,301.0,408.0,306.0,421.0,315.0,436.0
642,17095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,6.0,4.0,7.0,9.0,12.0,12.0,19.0,17.0,19.0,17.0,24.0,22.0,25.0,26.0,25.0,31.0,25.0,36.0,27.0,42.0,29.0,44.0,31.0,46.0,33.0,46.0,38.0,48.0,39.0,50.0,39.0,51.0,39.0,54.0,40.0,54.0,40.0,55.0,39.0,57.0
643,17097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,2.0,1.0,2.0,2.0,5.0,13.0,24.0,13.0,50.0,19.0,77.0,34.0,105.0,34.0,196.0,45.0,255.0,88.0,301.0,176.0,364.0,244.0,439.0,303.0,512.0,411.0,630.0,494.0,736.0,595.0,850.0,666.0,955.0,756.0,1011.0,903.0,1170.0,992.0,1224.0,1063.0,1316.0,1224.0,1493.0,1386.0,1604.0,1476.0,1716.0,1666.0,1843.0,1923.0,2052.0,2109.0,2143.0,2227.0,2302.0,2460.0,2525.0,2674.0,2571.0,2752.0,2910.0,2848.0,3144.0,3013.0,3369.0,3120.0,3525.0,3184.0,3721.0,3407.0,3884.0,3581.0,4034.0,3689.0,4078.0,3767.0,4166.0
644,17099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,2.0,1.0,,4.0,0.0,5.0,0.0,6.0,0.0,6.0,1.0,7.0,4.0,8.0,9.0,8.0,11.0,7.0,13.0,8.0,15.0,9.0,16.0,11.0,16.0,12.0,18.0,15.0,23.0,16.0,26.0,17.0,27.0,19.0,30.0,19.0,34.0,20.0,45.0,22.0,48.0,21.0,63.0,28.0,65.0,37.0,68.0,37.0,69.0,42.0,71.0,46.0,75.0,45.0,76.0,45.0,85.0,44.0,86.0,48.0,91.0,49.0,91.0,49.0,92.0
645,17101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,4.0,0.0,3.0,0.0,3.0,0.0,4.0,0.0,4.0,,5.0,,5.0,,5.0,,5.0,,5.0,,5.0,,5.0,,5.0,
646,17103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,5.0,4.0,8.0,4.0,9.0,5.0,8.0,7.0,8.0,9.0,8.0,9.0,8.0,9.0,9.0,9.0,9.0,10.0,9.0,11.0,11.0,12.0,12.0,11.0,12.0,13.0,12.0,29.0,20.0,31.0,32.0,31.0,32.0,31.0,38.0,32.0,38.0,35.0,39.0,35.0,39.0,36.0,39.0,36.0,39.0,37.0,40.0,37.0,39.0,37.0,42.0
647,17105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,4.0,2.0,5.0,4.0,6.0,4.0,10.0,4.0,11.0,5.0,12.0,5.0,12.0,5.0,13.0,4.0,13.0,4.0,14.0,4.0,14.0,4.0,16.0,4.0,16.0,4.0,16.0,4.0,16.0,5.0,19.0,4.0,19.0,4.0,20.0,4.0,20.0,4.0,20.0,5.0,20.0,5.0,20.0,5.0,21.0,6.0,21.0,7.0,22.0,8.0,23.0,8.0,23.0,8.0,23.0,9.0
648,17107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,2.0,5.0,2.0,5.0,2.0,5.0,2.0,5.0,2.0,7.0,2.0,7.0,2.0,7.0,4.0,6.0,4.0,6.0,4.0,6.0,4.0,6.0,4.0,6.0,4.0,6.0,4.0,6.0,4.0,6.0
649,17109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,3.0,2.0,4.0,3.0,9.0,4.0,14.0,4.0,22.0,13.0,23.0,14.0,28.0,18.0,30.0,19.0,30.0,19.0,33.0,21.0,37.0,21.0,40.0,24.0,40.0,32.0,41.0,34.0,41.0,38.0,42.0,41.0,42.0,41.0,43.0
650,17111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,8.0,4.0,8.0,6.0,13.0,6.0,39.0,8.0,44.0,8.0,55.0,14.0,67.0,35.0,87.0,46.0,98.0,58.0,122.0,76.0,130.0,90.0,145.0,100.0,157.0,107.0,172.0,134.0,206.0,134.0,217.0,151.0,248.0,171.0,288.0,214.0,299.0,239.0,313.0,275.0,346.0,320.0,373.0,365.0,425.0,377.0,437.0,420.0,477.0,459.0,486.0,472.0,554.0,495.0,588.0,535.0,621.0,558.0,651.0,573.0,682.0,600.0,723.0,637.0,762.0,665.0,787.0,688.0,800.0
651,17113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,6.0,1.0,6.0,2.0,8.0,2.0,12.0,5.0,14.0,4.0,28.0,7.0,33.0,13.0,33.0,24.0,41.0,28.0,47.0,28.0,49.0,30.0,51.0,31.0,51.0,32.0,51.0,34.0,52.0,34.0,52.0,35.0,52.0,36.0,52.0,40.0,54.0,40.0,55.0,42.0,57.0,42.0,61.0,42.0,66.0,44.0,68.0,47.0,70.0,51.0,75.0,52.0,78.0,54.0,104.0,66.0,120.0,69.0,122.0,73.0,122.0,80.0,124.0,87.0,125.0,90.0,126.0
652,17115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,7.0,5.0,8.0,7.0,7.0,16.0,19.0,23.0,22.0,22.0,25.0,22.0,33.0,21.0,34.0,26.0,67.0,29.0,70.0,30.0,72.0,31.0,72.0,33.0,73.0,36.0,83.0,39.0,85.0,41.0,88.0,45.0,93.0,47.0,97.0,49.0,100.0,51.0,103.0,56.0,107.0,58.0,111.0,59.0,117.0,65.0,119.0,68.0,119.0,69.0,119.0,70.0,122.0
